URN,Start Time,Stop Time,File Name,sol_number,start_mean_solar_time,stop_mean_solar_time,start_true_solar_time,stop_true_solar_time,start_solar_longitude,stop_solar_longitude,Ls,Mars Year,File_Size(Mb)
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0442,2020-02-23T08:48:28.398Z,2020-02-24T09:28:02.693Z,twins_calib_0442,442,442M00:00:00.210,442M23:59:59.286,442 00:33:05,443 00:33:14,155.476,156.012,155.55,35,15.907
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0443,2020-02-24T09:28:03.693Z,2020-02-25T10:07:37.998Z,twins_calib_0443,443,443M00:00:00.259,443M23:59:59.345,443 00:33:15,444 00:33:23,156.012,156.549,156.18,35,15.891
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0444,2020-02-25T10:07:38.998Z,2020-02-26T10:47:13.183Z,twins_calib_0444,444,444M00:00:00.319,444M23:59:59.288,444 00:33:24,445 00:33:32,156.549,157.087,156.7,35,15.887
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0445,2020-02-26T10:47:14.183Z,2020-02-27T11:26:48.443Z,twins_calib_0445,445,445M00:00:00.261,445M23:59:59.304,445 00:33:33,446 00:33:41,157.087,157.626,157.23,35,15.875
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0446,2020-02-27T11:26:49.443Z,2020-02-28T12:06:23.773Z,twins_calib_0446,446,446M00:00:00.277,446M23:59:59.388,446 00:33:42,447 00:33:50,157.626,158.166,157.75,35,15.907
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0447,2020-02-28T12:06:24.773Z,2020-02-29T12:45:59.169Z,twins_calib_0447,447,447M00:00:00.361,447M23:59:59.536,447 00:33:51,448 00:33:59,158.166,158.706,158.28,35,15.942
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0448,2020-02-29T12:46:00.169Z,2020-03-01T13:25:34.572Z,twins_calib_0448,448,448M00:00:00.509,448M23:59:59.690,448 00:34:00,449 00:34:08,158.706,159.248,158.8,35,15.875
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0449,2020-03-01T13:25:35.572Z,2020-03-02T14:05:09.912Z,twins_calib_0449,449,449M00:00:00.664,449M23:59:59.784,449 00:34:09,450 00:34:16,159.248,159.791,159.33,35,15.829
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0450,2020-03-02T14:05:10.912Z,2020-03-03T14:44:45.252Z,twins_calib_0450,450,450M00:00:00.757,450M23:59:59.877,450 00:34:17,451 00:34:25,159.791,160.335,159.86,35,15.844
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0451,2020-03-03T14:44:46.252Z,2020-03-04T15:24:19.743Z,twins_calib_0451,451,451M00:00:00.851,451M23:59:59.145,451 00:34:26,452 00:34:33,160.335,160.879,160.55,35,15.887
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0452,2020-03-04T15:24:20.743Z,2020-03-05T16:03:55.205Z,twins_calib_0452,452,452M00:00:00.118,452M23:59:59.357,452 00:34:34,453 00:34:42,160.879,161.425,161.08,35,15.856
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0453,2020-03-05T16:03:56.205Z,2020-03-06T16:43:30.615Z,twins_calib_0453,453,453M00:00:00.330,453M23:59:59.518,453 00:34:42,454 00:34:50,161.425,161.971,161.61,35,15.895
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0454,2020-03-06T16:43:31.615Z,2020-03-07T17:23:06.044Z,twins_calib_0454,454,454M00:00:00.492,454M23:59:59.699,454 00:34:51,455 00:34:59,161.971,162.519,162.14,35,15.907
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0455,2020-03-07T17:23:07.044Z,2020-03-08T18:02:41.418Z,twins_calib_0455,455,455M00:00:00.672,455M23:59:59.825,455 00:34:59,456 00:35:07,162.519,163.068,162.67,35,15.958
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0456,2020-03-08T18:02:42.418Z,2020-03-09T18:42:16.685Z,twins_calib_0456,456,456M00:00:00.798,456M23:59:59.848,456 00:35:08,457 00:35:15,163.068,163.617,163.21,35,15.903
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0457,2020-03-09T18:42:17.685Z,2020-03-10T19:21:51.876Z,twins_calib_0457,457,457M00:00:00.821,457M23:59:59.796,457 00:35:16,458 00:35:23,163.617,164.168,163.74,35,15.887
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0458,2020-03-10T19:21:52.876Z,2020-03-11T20:01:27.103Z,twins_calib_0458,458,458M00:00:00.769,458M23:59:59.780,458 00:35:24,459 00:35:31,164.168,164.719,164.28,35,15.879
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0459,2020-03-11T20:01:28.103Z,2020-03-12T20:41:02.401Z,twins_calib_0459,459,459M00:00:00.753,459M23:59:59.831,459 00:35:32,460 00:35:39,164.719,165.272,164.82,35,15.883
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0460,2020-03-12T20:41:03.401Z,2020-03-13T21:20:37.647Z,twins_calib_0460,460,460M00:00:00.804,460M23:59:59.833,460 00:35:40,461 00:35:46,165.272,165.825,165.35,35,15.86
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0461,2020-03-13T21:20:38.647Z,2020-03-14T22:00:12.917Z,twins_calib_0461,461,461M00:00:00.806,461M23:59:59.859,461 00:35:47,462 00:35:54,165.825,166.379,166.05,35,15.79
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0462,2020-03-14T22:00:13.917Z,2020-03-15T22:39:48.226Z,twins_calib_0462,462,462M00:00:00.832,462M23:59:59.922,462 00:35:55,463 00:36:01,166.379,166.935,166.59,35,15.809
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0463,2020-03-15T22:39:49.226Z,2020-03-16T23:19:20.614Z,twins_calib_0463,463,463M00:00:00.895,463M23:59:57.142,463 00:36:02,464 00:36:06,166.935,167.491,167.14,35,15.86
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0464,2020-03-16T23:19:23.613Z,2020-03-17T23:58:57.881Z,twins_calib_0464,464,464M00:00:00.061,464M23:59:59.111,464 00:36:09,465 00:36:15,167.491,168.049,167.68,35,15.926
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0465,2020-03-17T23:58:58.881Z,2020-03-19T00:38:31.197Z,twins_calib_0465,465,465M00:00:00.085,465M23:59:57.235,465 00:36:16,466 00:36:20,168.049,168.607,168.22,35,15.911
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0466,2020-03-19T00:38:34.197Z,2020-03-20T01:18:08.533Z,twins_calib_0466,466,466M00:00:00.155,466M23:59:59.271,466 00:36:23,467 00:36:29,168.607,169.167,168.76,35,15.942
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0467,2020-03-20T01:18:09.533Z,2020-03-21T01:57:43.757Z,twins_calib_0467,467,467M00:00:00.244,467M23:59:59.252,467 00:36:30,468 00:36:36,169.167,169.727,169.31,35,15.942
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0468,2020-03-21T01:57:44.757Z,2020-03-22T02:37:19.059Z,twins_calib_0468,468,468M00:00:00.225,468M23:59:59.308,468 00:36:37,469 00:36:42,169.727,170.289,169.85,35,15.918
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0469,2020-03-22T02:37:20.059Z,2020-03-23T03:16:54.429Z,twins_calib_0469,469,469M00:00:00.281,469M23:59:59.431,469 00:36:43,470 00:36:49,170.289,170.851,170.51,35,15.879
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0470,2020-03-23T03:16:55.429Z,2020-03-24T03:56:29.894Z,twins_calib_0470,470,470M00:00:00.404,470M23:59:59.646,470 00:36:50,471 00:36:56,170.851,171.414,171.06,35,15.864
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0471,2020-03-24T03:56:30.894Z,2020-03-25T04:36:05.232Z,twins_calib_0471,471,471M00:00:00.619,471M23:59:59.738,471 00:36:57,472 00:37:02,171.414,171.979,171.61,35,15.922
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0472,2020-03-25T04:36:06.231Z,2020-03-26T05:15:40.582Z,twins_calib_0472,472,472M00:00:00.710,472M23:59:59.841,472 00:37:03,473 00:37:08,171.979,172.544,172.16,35,15.926
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0473,2020-03-26T05:15:41.582Z,2020-03-27T05:55:15.935Z,twins_calib_0473,473,473M00:00:00.814,473M23:59:59.947,473 00:37:09,474 00:37:14,172.544,173.111,172.71,35,15.899
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0474,2020-03-27T05:55:16.935Z,2020-03-28T06:34:51.216Z,twins_calib_0474,474,474M00:00:00.920,474M23:59:59.983,474 00:37:15,475 00:37:20,173.111,173.678,173.26,35,15.961
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0475,2020-03-28T06:34:52.216Z,2020-03-29T07:14:23.465Z,twins_calib_0475,475,475M00:00:00.956,475M23:59:57.068,475 00:37:21,476 00:37:22,173.678,174.247,173.81,35,8.372
urn:nasa:pds:insight_twins:data_calibrated:twins_calibevent_0475,2020-03-28T17:13:44.326Z,2020-03-29T07:14:26.465Z,twins_calibevent_0475,475,475M10:21:47.463,475M23:59:59.988,475 10:59:10,476 00:37:25,173.924,174.247,173.92,35,8.454
urn:nasa:pds:insight_twins:data_calibrated:twins_calibevent_0476,2020-03-29T07:14:27.465Z,2020-03-30T01:14:32.116Z,twins_calibevent_0476,476,476M00:00:00.961,476M17:31:11.718,476 00:37:26,476 18:08:41,174.247,174.662,174.37,35,8.254
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0476,2020-03-29T07:14:29.465Z,2020-03-30T07:53:57.796Z,twins_calib_0476,476,476M00:00:02.908,476M23:59:56.180,476 00:37:28,477 00:37:27,174.247,174.816,174.37,35,2.583
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0477,2020-03-30T07:54:01.796Z,2020-03-31T08:33:36.137Z,twins_calib_0477,477,477M00:00:00.073,477M23:59:59.194,477 00:37:31,478 00:37:35,174.816,175.387,174.92,35,2.575
urn:nasa:pds:insight_twins:data_calibrated:twins_calibevent_0477,2020-03-30T23:40:31.620Z,2020-03-31T07:59:54.175Z,twins_calibevent_0477,477,477M15:21:10.444,477M23:27:11.330,477 15:58:44,478 00:04:47,175.181,175.374,175.2,35,3
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0478,2020-03-31T08:33:40.136Z,2020-04-01T09:13:08.423Z,twins_calib_0478,478,478M00:00:03.085,478M23:59:56.314,478 00:37:39,479 00:37:37,175.387,175.958,175.47,35,2.575
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0479,2020-04-01T09:13:14.423Z,2020-04-02T09:52:46.741Z,twins_calib_0479,479,479M00:00:02.154,479M23:59:59.306,479 00:37:43,480 00:37:45,175.958,176.531,176.14,35,2.575
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0480,2020-04-02T09:52:52.741Z,2020-04-03T10:32:21.119Z,twins_calib_0480,480,480M00:00:05.146,480M23:59:58.463,480 00:37:51,481 00:37:49,176.531,177.104,176.7,35,2.579
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0481,2020-04-03T10:32:25.119Z,2020-04-04T11:11:53.542Z,twins_calib_0481,481,481M00:00:02.356,481M23:59:55.718,481 00:37:53,482 00:37:50,177.104,177.679,177.26,35,2.575
urn:nasa:pds:insight_twins:data_calibrated:twins_calibevent_0481,2020-04-03T20:54:58.302Z,2020-04-03T22:35:21.179Z,twins_calibevent_0481,481,481M10:05:56.128,481M11:43:37.859,481 10:43:48,481 12:21:30,177.346,177.385,177.15,35,1.11
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0482,2020-04-04T11:11:59.542Z,2020-04-05T11:51:33.056Z,twins_calib_0482,482,482M00:00:01.557,482M23:59:59.874,482 00:37:56,483 00:37:59,177.679,178.254,177.82,35,4.918
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0483,2020-04-05T11:51:35.056Z,2020-04-06T12:31:07.491Z,twins_calib_0483,483,483M00:00:01.820,483M23:59:59.086,483 00:38:01,484 00:38:02,178.254,178.831,178.38,35,8.305
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0484,2020-04-06T12:31:09.491Z,2020-04-07T13:10:41.891Z,twins_calib_0484,484,484M00:00:01.033,484M23:59:58.265,484 00:38:04,485 00:38:05,178.831,179.408,178.94,35,8.301
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0485,2020-04-07T13:10:43.891Z,2020-04-08T13:50:18.277Z,twins_calib_0485,485,485M00:00:00.211,485M23:59:59.376,485 00:38:07,486 00:38:10,179.408,179.987,179.5,35,8.325
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0486,2020-04-08T13:50:20.277Z,2020-04-09T14:29:52.588Z,twins_calib_0486,486,486M00:00:01.323,486M23:59:58.468,486 00:38:12,487 00:38:12,179.987,180.566,180.07,35,8.305
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0487,2020-04-09T14:29:54.588Z,2020-04-10T15:09:29.288Z,twins_calib_0487,487,487M00:00:00.415,487M23:59:59.885,487 00:38:14,488 00:38:17,180.566,181.147,180.8,35,11.391
urn:nasa:pds:insight_twins:data_calibrated:twins_calibevent_0487,2020-04-09T19:23:29.303Z,2020-04-10T07:19:49.621Z,twins_calibevent_0487,487,487M04:45:43.835,487M16:22:54.185,487 05:23:58,487 17:01:10,180.682,180.963,180.63,35,2.125
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0488,2020-04-10T15:09:30.288Z,2020-04-11T15:49:04.476Z,twins_calib_0488,488,488M00:00:00.859,488M23:59:59.831,488 00:38:18,489 00:38:19,181.147,181.729,181.36,35,9.825
urn:nasa:pds:insight_twins:data_calibrated:twins_calibevent_0488,2020-04-11T13:27:09.625Z,2020-04-11T14:50:28.541Z,twins_calibevent_0488,488,488M21:41:52.800,488M23:02:57.967,488 22:20:12,488 23:41:17,181.673,181.705,181.53,35,0.926
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0489,2020-04-11T15:49:05.476Z,2020-04-12T16:28:39.753Z,twins_calib_0489,489,489M00:00:00.804,489M23:59:59.863,489 00:38:20,490 00:38:22,181.729,182.311,181.93,35,14.543
urn:nasa:pds:insight_twins:data_calibrated:twins_calibevent_0489,2020-04-11T23:10:28.880Z,2020-04-12T01:55:40.630Z,twins_calibevent_0489,489,489M07:09:35.626,489M09:50:22.180,489 07:47:56,489 10:28:43,181.902,181.967,181.76,35,1.243
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0490,2020-04-12T16:28:40.753Z,2020-04-13T17:08:14.171Z,twins_calib_0490,490,490M00:00:00.836,490M23:59:59.059,490 00:38:23,491 00:38:24,182.311,182.895,182.5,35,15.485
urn:nasa:pds:insight_twins:data_calibrated:twins_calibevent_0490,2020-04-13T07:13:16.645Z,2020-04-13T08:36:35.579Z,twins_calibevent_0490,490,490M14:20:56.646,490M15:42:01.829,490 14:59:20,490 16:20:26,182.66,182.693,182.5,35,0.887
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0491,2020-04-13T17:08:15.170Z,2020-04-14T17:47:49.581Z,twins_calib_0491,491,491M00:00:00.031,491M23:59:59.221,491 00:38:25,492 00:38:26,182.895,183.479,183.07,35,15.911
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0492,2020-04-14T17:47:50.581Z,2020-04-15T18:27:24.931Z,twins_calib_0492,492,492M00:00:00.194,492M23:59:59.324,492 00:38:27,493 00:38:28,183.479,184.065,183.64,35,15.875
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0493,2020-04-15T18:27:25.931Z,2020-04-16T19:07:00.263Z,twins_calib_0493,493,493M00:00:00.297,493M23:59:59.410,493 00:38:29,494 00:38:30,184.065,184.651,184.21,35,15.883
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0494,2020-04-16T19:07:01.263Z,2020-04-17T19:46:35.586Z,twins_calib_0494,494,494M00:00:00.383,494M23:59:59.487,494 00:38:31,495 00:38:32,184.651,185.239,184.78,35,15.883
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0495,2020-04-17T19:46:36.585Z,2020-04-18T20:26:11.003Z,twins_calib_0495,495,495M00:00:00.459,495M23:59:59.655,495 00:38:33,496 00:38:33,185.239,185.827,185.35,35,15.895
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0496,2020-04-18T20:26:12.003Z,2020-04-19T21:05:46.515Z,twins_calib_0496,496,496M00:00:00.628,496M23:59:59.916,496 00:38:34,497 00:38:34,185.827,186.417,185.92,35,15.903
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0497,2020-04-19T21:05:47.515Z,2020-04-20T21:45:21.073Z,twins_calib_0497,497,497M00:00:00.889,497M23:59:59.247,497 00:38:35,498 00:38:34,186.417,187.007,186.67,35,15.903
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0498,2020-04-20T21:45:22.073Z,2020-04-21T22:24:56.494Z,twins_calib_0498,498,498M00:00:00.221,498M23:59:59.420,498 00:38:35,499 00:38:35,187.007,187.599,187.24,35,15.887
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0499,2020-04-21T22:24:57.494Z,2020-04-22T23:04:31.981Z,twins_calib_0499,499,499M00:00:00.393,499M23:59:59.657,499 00:38:36,500 00:38:35,187.599,188.191,187.82,35,15.911
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0500,2020-04-22T23:04:32.981Z,2020-04-23T23:44:07.477Z,twins_calib_0500,500,500M00:00:00.630,500M23:59:59.902,500 00:38:36,501 00:38:35,188.191,188.785,188.4,35,15.899
urn:nasa:pds:insight_twins:data_calibrated:twins_calibevent_0500,2020-04-23T07:10:28.387Z,2020-04-23T08:46:43.254Z,twins_calibevent_0500,500,500M07:52:55.963,500M09:26:36.319,500 08:31:31,500 10:05:12,188.386,188.425,188.22,35,1.063
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0501,2020-04-23T23:44:08.477Z,2020-04-25T00:23:42.003Z,twins_calib_0501,501,501M00:00:00.875,501M23:59:59.202,501 00:38:36,502 00:38:34,188.785,189.379,188.97,35,15.95
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0502,2020-04-25T00:23:43.003Z,2020-04-26T01:03:17.466Z,twins_calib_0502,502,502M00:00:00.176,502M23:59:59.416,502 00:38:35,503 00:38:33,189.379,189.975,189.55,35,15.915
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0503,2020-04-26T01:03:18.466Z,2020-04-27T01:42:52.884Z,twins_calib_0503,503,503M00:00:00.389,503M23:59:59.585,503 00:38:34,504 00:38:33,189.975,190.571,190.13,35,15.915
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0504,2020-04-27T01:42:53.884Z,2020-04-28T02:22:28.365Z,twins_calib_0504,504,504M00:00:00.559,504M23:59:59.816,504 00:38:34,505 00:38:31,190.571,191.169,190.71,35,15.915
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0505,2020-04-28T02:22:29.365Z,2020-04-29T03:02:02.856Z,twins_calib_0505,505,505M00:00:00.790,505M23:59:59.083,505 00:38:32,506 00:38:29,191.169,191.767,191.41,35,15.958
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0506,2020-04-29T03:02:03.856Z,2020-04-30T03:41:38.371Z,twins_calib_0506,506,506M00:00:00.056,506M23:59:59.347,506 00:38:30,507 00:38:27,191.767,192.366,191.99,35,15.872
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0507,2020-04-30T03:41:39.371Z,2020-05-01T04:21:13.878Z,twins_calib_0507,507,507M00:00:00.320,507M23:59:59.603,507 00:38:28,508 00:38:25,192.366,192.966,192.58,35,15.872
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0508,2020-05-01T04:21:14.878Z,2020-05-02T05:00:49.434Z,twins_calib_0508,508,508M00:00:00.576,508M23:59:59.907,508 00:38:26,509 00:38:23,192.966,193.568,193.16,35,15.954
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0509,2020-05-02T05:00:50.434Z,2020-05-03T05:40:23.992Z,twins_calib_0509,509,509M00:00:00.880,509M23:59:59.238,509 00:38:24,510 00:38:20,193.568,194.17,193.75,35,15.93
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0510,2020-05-03T05:40:24.992Z,2020-05-04T06:19:59.541Z,twins_calib_0510,510,510M00:00:00.212,510M23:59:59.536,510 00:38:20,511 00:38:17,194.17,194.773,194.33,35,15.922
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0511,2020-05-04T06:20:00.541Z,2020-05-05T06:59:35.093Z,twins_calib_0511,511,511M00:00:00.509,511M23:59:59.835,511 00:38:18,512 00:38:13,194.773,195.377,194.92,35,15.981
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0512,2020-05-05T06:59:36.093Z,2020-05-06T07:39:09.644Z,twins_calib_0512,512,512M00:00:00.809,512M23:59:59.161,512 00:38:14,513 00:38:09,195.377,195.982,195.51,35,15.915
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0513,2020-05-06T07:39:10.644Z,2020-05-07T08:18:45.098Z,twins_calib_0513,513,513M00:00:00.135,513M23:59:59.365,513 00:38:10,514 00:38:05,195.982,196.588,196.1,35,15.891
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0514,2020-05-07T08:18:46.098Z,2020-05-08T08:58:20.524Z,twins_calib_0514,514,514M00:00:00.338,514M23:59:59.542,514 00:38:06,515 00:38:00,196.588,197.194,196.69,35,15.989
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0515,2020-05-08T08:58:21.524Z,2020-05-09T09:37:55.891Z,twins_calib_0515,515,515M00:00:00.516,515M23:59:59.662,515 00:38:01,516 00:37:55,197.194,197.802,197.28,35,15.954
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0516,2020-05-09T09:37:56.891Z,2020-05-10T10:17:31.357Z,twins_calib_0516,516,516M00:00:00.635,516M23:59:59.878,516 00:37:56,517 00:37:50,197.802,198.411,197.99,35,15.903
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0517,2020-05-10T10:17:32.357Z,2020-05-11T10:57:05.937Z,twins_calib_0517,517,517M00:00:00.852,517M23:59:59.232,517 00:37:51,518 00:37:44,198.411,199.02,198.58,35,15.969
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0518,2020-05-11T10:57:06.937Z,2020-05-12T11:36:41.486Z,twins_calib_0518,518,518M00:00:00.205,518M23:59:59.529,518 00:37:45,519 00:37:38,199.02,199.631,199.17,35,15.895
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0519,2020-05-12T11:36:42.486Z,2020-05-13T12:16:16.990Z,twins_calib_0519,519,519M00:00:00.502,519M23:59:59.782,519 00:37:39,520 00:37:32,199.631,200.242,199.77,35,15.895
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0520,2020-05-13T12:16:17.990Z,2020-05-14T12:55:51.499Z,twins_calib_0520,520,520M00:00:00.755,520M23:59:59.067,520 00:37:33,521 00:37:25,200.242,200.854,200.36,35,15.985
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0521,2020-05-14T12:55:52.499Z,2020-05-15T13:35:26.947Z,twins_calib_0521,521,521M00:00:00.040,521M23:59:59.265,521 00:37:26,522 00:37:18,200.855,201.468,200.96,35,15.942
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0522,2020-05-15T13:35:27.947Z,2020-05-16T14:15:02.388Z,twins_calib_0522,522,522M00:00:00.238,522M23:59:59.457,522 00:37:19,523 00:37:10,201.468,202.082,201.56,35,16.012
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0523,2020-05-16T14:15:03.388Z,2020-05-17T14:54:37.864Z,twins_calib_0523,523,523M00:00:00.430,523M23:59:59.683,523 00:37:11,524 00:37:03,202.082,202.697,202.15,35,15.922
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0524,2020-05-17T14:54:38.864Z,2020-05-18T15:34:12.503Z,twins_calib_0524,524,524M00:00:00.656,524M23:59:59.094,524 00:37:04,525 00:36:54,202.697,203.312,202.93,35,15.915
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0525,2020-05-18T15:34:13.503Z,2020-05-19T16:13:48.153Z,twins_calib_0525,525,525M00:00:00.067,525M23:59:59.488,525 00:36:55,526 00:36:45,203.312,203.929,203.53,35,16.016
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0526,2020-05-19T16:13:49.153Z,2020-05-20T16:53:23.646Z,twins_calib_0526,526,526M00:00:00.462,526M23:59:59.731,526 00:36:46,527 00:36:37,203.929,204.547,204.13,35,15.969
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0527,2020-05-20T16:53:24.646Z,2020-05-21T17:32:59.012Z,twins_calib_0527,527,527M00:00:00.704,527M23:59:59.850,527 00:36:38,528 00:36:27,204.547,205.165,204.73,35,15.958
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0528,2020-05-21T17:33:00.012Z,2020-05-22T18:12:34.322Z,twins_calib_0528,528,528M00:00:00.823,528M23:59:59.914,528 00:36:28,529 00:36:17,205.165,205.784,205.34,35,16.079
